学工号,姓名,交易额,交易时间,商户名称
2021****00,卢**,10.94,2022/10/6 17:28,阳光副食二组
2021****00,卢**,9,2022/10/5 17:13,学苑食堂副食三组
2021****00,卢**,16.4,2022/10/5 12:27,紫丁香餐吧机器人收银组
2021****00,卢**,3.8,2022/10/5 7:55,友来副食一组
2021****00,卢**,8.3,2022/10/4 18:20,中央红小月亮门店3
2021****00,卢**,14.4,2022/10/4 17:25,阳光副食二组
2021****00,卢**,5.2,2022/10/4 7:56,友来副食一组
2021****00,卢**,26,2022/10/3 18:20,民族餐厅旋转小火锅
2021****00,卢**,2,2022/10/3 17:52,民族餐厅旋转小火锅
2021****00,卢**,12,2022/10/3 17:27,民族餐厅旋转小火锅
2021****00,卢**,1,2022/10/3 17:17,民族餐厅真味主题烧烤吧
2021****00,卢**,1,2022/10/3 11:19,学苑食堂副食三组
2021****00,卢**,7,2022/10/3 11:19,学苑食堂副食三组
2021****00,卢**,24.4,2022/10/2 10:59,紫丁香餐吧机器人收银组
2021****00,卢**,16.87,2022/10/1 17:55,美食林小猪憨尼麻辣烫
2021****00,卢**,3,2022/10/1 11:02,紫丁香餐吧主食一组
2021****00,卢**,31.4,2022/10/1 11:00,紫丁香餐吧机器人收银组
2021****00,卢**,0.6,2022/9/30 15:27,中央红-药店
2021****00,卢**,4.7,2022/9/30 7:55,友来副食一组
2021****00,卢**,17.28,2022/9/29 17:28,阳光副食二组
2021****00,卢**,24,2022/9/29 17:25,阳光萌锅蒸饭
2021****00,卢**,12.8,2022/9/29 11:59,美食林海南鸡饭
2021****00,卢**,16.4,2022/9/28 17:44,紫丁香餐吧机器人收银组
2021****00,卢**,3.9,2022/9/28 7:53,友来副食一组
2021****00,卢**,13,2022/9/27 17:33,学苑食堂副食三组
2021****00,卢**,18.92,2022/9/26 22:10,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,5,2022/9/26 17:28,淘乐学苑水果
2021****00,卢**,24.6,2022/9/26 17:24,美食林海南鸡饭
2021****00,卢**,15.12,2022/9/26 11:10,阳光副食二组
2021****00,卢**,15.8,2022/9/24 17:40,阳光小是小简餐
2021****00,卢**,16.92,2022/9/23 17:44,阳光副食二组
2021****00,卢**,4,2022/9/22 17:16,紫丁香餐吧酒水（聚鑫食品）
2021****00,卢**,9.4,2022/9/22 17:13,紫丁香餐吧机器人收银组
2021****00,卢**,22.74,2022/9/22 15:46,哈尔滨市南岗区淘乐水果捞店
2021****00,卢**,0.6,2022/9/22 15:35,中央红-药店
2021****00,卢**,12.9,2022/9/21 21:40,中央红小月亮门店1
2021****00,卢**,23.6,2022/9/21 17:42,紫丁香餐吧机器人收银组
2021****00,卢**,4.2,2022/9/21 7:49,友来副食一组
2021****00,卢**,14.36,2022/9/20 17:17,阳光副食二组
2021****00,卢**,3,2022/9/20 10:57,学苑食堂副食三组
2021****00,卢**,3,2022/9/20 10:56,学苑食堂副食三组
2021****00,卢**,15,2022/9/20 10:54,学苑食堂副食一组
2021****00,卢**,3.7,2022/9/20 8:54,学苑食堂副食三组
2021****00,卢**,5.2,2022/9/20 8:54,学苑食堂副食三组
